Onekp_index_id,Onekp_index_id_2,Onekp_index_id_3,Onekp_index_id_4,Onekp_index_id_5,Onekp_index_id_6,Phyto_species,Description,Order,Species,TaxId
DZPJ,,,,,,,Chlorophyta_algae,Sphaeropleales,Cylindrocapsa_geminella,52679
RPGL,YOXI,,,,,,Charophyta_algae,Zygnematales,Cylindrocystis_brebissonii,102167
JOJQ,,,,,,,Charophyta_algae,Zygnematales,Cylindrocystis_cushleckae,592402
ROEI,,,,,,,Monocots/Commelinids,Poales,Cymbopogon_nardus,79840
PWSG,,,,,,,Monocots/Commelinids,Poales,Cyperus_papyrus,76434
GJNX,,,,,,,Eudicots,Caryophyllales,Cypselea_humifusa,323182
YZGX,,,,,,,Core_eudicots/Asterids,Ericales,Cyrilla_racemiflora,4341
LHLE,XXHP,,,,,,Leptosporangiate_Ferns,Polypodiales,Cystopteris_fragilis,32112
YOWV,,,,,,,Leptosporangiate_Ferns,Polypodiales,Cystopteris_protrusa,1328783
RICC,,,,,,,Leptosporangiate_Ferns,Polypodiales,Cystopteris_reevesiana,451085
HNDZ,,,,,,,Leptosporangiate_Ferns,Polypodiales,Cystopteris_utahensis,1328788
FMWZ,,,,,,,Acrogymnospermae,Pinales,Dacrycarpus_compactus,190266
IZGN,,,,,,,Acrogymnospermae,Pinales,Dacrydium_balansae,120587
BSEY,,,,,,,Eudicots,Santalales,Daenikera_sp,450000
DFHO,,,,,,,Marattiales,Marattiales,Danaea_nodosa,491836
PUDI,,,,,,,Core_eudicots/Rosids,Malvales,Daphne_geraldii,1799574
FYTP,,,,,,,Core_eudicots,Saxifragales,Daphniphyllum_macropodum,276776
JNVS,,,,,,,Core_eudicots/Asterids,Solanales,Datura_metel,35625
,,,,,,Dcarota_v2.0,Core_eudicots/Asterids,Apiales,Daucus_carota,
OQWW,,,,,,,Leptosporangiate_Ferns,Polypodiales,Davallia_fejeensis,328198
BJKT,,,,,,,Eudicots,Caryophyllales,Delosperma_echinatum,85190
XNXF,,,,,,,Lycophytes,Lycopodiales,Dendrolycopodium_obscurum,62333
VGVI,,,,,,,Eudicots,Santalales,Dendropemon_caribaeus,1618139
MTGC,,,,,,,Leptosporangiate_Ferns,Polypodiales,Dennstaedtia,1691968
MTGC,,,,,,,Leptosporangiate_Ferns,Polypodiales,Dennstaedtia_davallioides,
FCHS,,,,,,,Leptosporangiate_Ferns,Polypodiales,Deparia_lobatoCrenata,489884
IADP,,,,,,,Monocots/Commelinids,Poales,Deschampsia_cespitosa,37723
,,,,,,Dsophioides_v1.1,Core_eudicots/Rosids,Brassicales,Descurainia_sophioides,
XOOE,,,,,,,Core_eudicots/Rosids,Fabales,Desmanthus_illinoensis,196648
FSQE,,,,,,,Outgroup,Outgroup,Desmarestia_viridis,62313
DFDS,,,,,,,Charophyta_algae,Desmidiales,Desmidium_aptogonum,426038
SHEZ,,,,,,,Eudicots,Caryophyllales,Dianthus_caryophyllus,
SHEZ,,,,,,,Eudicots,Caryophyllales,Dianthus_sp,3570
QURC,,,,,,,Core_eudicots/Asterids,Cornales,Dichroa_febrifuga,152286
NGTD,,,,,,,Bryophytes,Dicranales,Dicranum_scoparium,3222
LIRF,,,,,,,Outgroup,Outgroup,Dictyopteris_undulata,156997
RFRB,,,,,,,Leptosporangiate_Ferns,Polypodiales,Didymochlaena_truncatula,173906
GNRI,,,,,,,Core_eudicots/Asterids,Lamiales,Digitalis_purpurea,4164
EHNF,,,,,,,Eudicots,Dilleniales,Dillenia_indica,4378
WLIC,,,,,,,Acrogymnospermae,Cycadales,Dioon_edule,58033
,,,,,,Dalata_v2.1,Monocots/Commelinids,Dioscoreales,Dioscorea_alata,
OCWZ,,,,,,,Monocots/Commelinids,Dioscoreales,Dioscorea_villosa,330167
KVFU,,,,,,,Core_eudicots/Asterids,Ericales,Diospyros_malabarica,413755
WAFT,,,,,,,Lycophytes,Lycopodiales,Diphasiastrum_digitatum,13841
AWOI,,,,,,,Bryophytes,Diphysciales,Diphyscium_foliosum,82928
UFJN,,,,,,,Leptosporangiate_Ferns,Polypodiales,Diplazium_wichurae,65712
JTRM,,,,,,,Core_eudicots/Asterids,Dipsacales,Dipsacus_sativum,516548
MEKP,,,,,,,Leptosporangiate_Ferns,Gleicheniales,Dipteris_conjugata,32108
,,,,,,Dstrictus_v2.1,Core_eudicots/Rosids,Brassicales,Diptychocarpus_strictus,
GKCZ,,,,,,,Acrogymnospermae,Pinales,Diselma_archeri,13497
UZXL,,,,,,,Monocots/Commelinids,Asparagales,Disporopsis_pernyi,34185
XOAL,,,,,,,Chlorophyta_algae,Dolichomastigales,Dolichomastix_tenuilepi,195969
WYIG,,,,,,,Core_eudicots/Rosids,Malvales,Dombeya_burgessiae,857585
HABV,,,,,,,Core_eudicots/Rosids,Brassicales,Draba_aizoides,87302
GTSV,,,,,,,Core_eudicots/Rosids,Brassicales,Draba_hispida,311937
UVQL,,,,,,,Core_eudicots/Rosids,Brassicales,Draba_magellanica,126261
LAPO,,,,,,,Core_eudicots/Rosids,Brassicales,Draba_oligosperma,95413
LJQF,,,,,,,Core_eudicots/Rosids,Brassicales,Draba_ossetica,1282118
BXBF,,,,,,,Core_eudicots/Rosids,Brassicales,Draba_sachalinensis,381185
XZME,,,,,,,Monocots/Commelinids,Asparagales,Drakaea_elastica,1048778
SVTS,,,,,,,Monocots/Commelinids,Asparagales,Drimia_altissima,65774
WKSU,,,,,,,Magnoliids,Canellales,Drimys_winteri,3419
SQCF,,,,,,,Core_eudicots/Rosids,Rosales,Dryas_octopetala,57948
RVGH,,,,,,,Core_eudicots/Rosids,Malpighiales,Drypetes_deplanchei,117163
IEHF,,,,,,,Rhodophyta_algae,Gigartinales,Dumontia_simplex,142491
WDWX,,,,,,,Chlorophyta_algae,Chlamydomonadales,Dunaliella_primolecta,257627
RHVC,UKUC,SYJM,,,,Dsalina_v1.0,Chlorophyta_algae,Chlamydomonadales,Dunaliella_salina,3046
ZDIZ,,,,,,,Chlorophyta_algae,Chlamydomonadales,Dunaliella_tertiolecta,3047
AWJM,,,,,,,Core_eudicots/Rosids,Malvales,Edgeworthia_papyrifera,142181
EMAL,,,,,,,Core_eudicots/Asterids,Boraginales,Ehretia_acuminata,163079
RBYC,,,,,,,Core_eudicots/Rosids,Rosales,Elaeagnus_pungens,693372
Elagu_v2.0,,,,,,,Monocots/Commelinids,Arecales,Elaeis_guineensis,
THHD,,,,,,,Core_eudicots/Rosids,Oxalidales,Elaeocarpus_sylvestris,232790
CXSJ,TIJL,PZAP,OMXG,EFCZ,,Ecoracana_v1.1,Monocots/Commelinids,Poales,Eleusine_coracana,4511
KEFD,,,,,,,Bryophytes,Encalyptales,Encalypta_streptocarpa,81092
GNQG,,,,,,,Acrogymnospermae,Cycadales,Encephalartos_barteri,133428
OQON,,,,,,,Chlorophyta_algae,Ulvales,Entocladia_endozoica,220632
BFIK,,,,,,,Charophyta_algae,Zygnematales,Entransia_fimbriat,130991
VDAO,,,,,,,Acrogymnospermae,Gnetales,Ephedra_sinica,33152
XMOG,URZI,FROP,,,,,Core_eudicots/Asterids,Lamiales,Epifagus_virginiana,4177
FEDW,,,,,,,Core_eudicots/Rosids,Myrtales,Epilobium_sp,13054
CAPN,,,,,,,Horsetails,Equisetales,Equisetum_diffusum,231682
JVSZ,,,,,,,Horsetails,Equisetales,Equisetum_hyemale,3262
MNCB,,,,,,,Chlorophyta_algae,Chlorellales,Eremosphaera_viridi,163307
DESP,,,,,,,Core_eudicots/Asterids,Asterales,Erigeron_speciosus,72917
ONBE,,,,,,,Monocots/Commelinids,Asparagales,Eriospermum_lancifolia,1799577
,,,,,,Evesicaria_v1.1,Core_eudicots/Rosids,Brassicales,Eruca_vesicaria,
RPPC,,,,,,,Core_eudicots/Rosids,Malpighiales,Erythroxylum_coca,289672
CLNU,,,,,,,Core_eudicots/Asterids,Escalloniales,Escallonia_Newport,
CLMX,,,,,,,Core_eudicots/Asterids,Escalloniales,Escallonia_rubra,112253
ERXG,UNPT,TUHA,NJKC,EVOD,,,Eudicots,Ranunculales,Eschscholzia_californica,3467
GYRP,,,,,,,Charophyta_algae,Desmidiales,Euastrum_affine,485972
Eucgr_v1.1,,,,,,Egrandis_v2.0,Core_eudicots/Rosids,Myrtales,Eucalyptus_grandis,
AYMT,,,,,,,Core_eudicots/Rosids,Myrtales,Eucalyptus_leucoxylon,34318
JEBK,,,,,,,Rhodophyta_algae,Gigartinales,Eucheuma_denticulatum,305493
,,,,,,Esyriacum_v1.1,Core_eudicots/Rosids,Brassicales,Euclidium_syriacum,
SZUO,,,,,,,Core_eudicots/Asterids,Garryales,Eucommia_ulmoides,4392
RNAT,,,,,,,Chlorophyta_algae,Chlamydomonadales,Eudorina_elegans,47282
UNBZ,,,,,,,Protist,Euglenales,Euglena_sp,44267
RHAU,,,,,,,Core_eudicots/Rosids,Malpighiales,Euphorbia_mesembryanthemifolia,
PXYR,,,,,,,Core_eudicots/Rosids,Malpighiales,Euphorbia_pekinensis,273621
DHPO,,,,,,,Magnoliids,Magnoliales,Eupomatia_bennettii,13521
QTJY,,,,,,,Eudicots,Ranunculales,Euptelea_pleiosperma,106141
,,,,,,Esalsugineum_v1.0,Core_eudicots/Rosids,Brassicales,Eutrema_salsugineum,
KPUM,,,,,,,Core_eudicots/Asterids,Gentianales,Exacum_affine,13525
XGFU,,,,,,,Eudicots,Santalales,Exocarpos_cupressiformis,795994
SVVG,,,,,,,Core_eudicots/Rosids,Fagales,Fagus_sylvatica,28930
QHBI,ROWR,,,,,,Acrogymnospermae,Pinales,Falcatifolium_taxoides,58038
EDHN,,,,,,,Core_eudicots/Rosids,Rosales,Ficus_religiosa,66387
ZNZC,QBGG,JEPE,,,,,Core_eudicots/Asterids,Asterales,Flaveria_bidentis,4224
IPUI,JYMN,LMXP,,,,,Core_eudicots/Asterids,Asterales,Flaveria_brownii,33111
DSWR,KJBH,BIDT,,,,,Core_eudicots/Asterids,Asterales,Flaveria_cronquestii,29717
QXWF,,,,,,,Core_eudicots/Asterids,Asterales,Flaveria_kochiana,343901
NVSO,,,,,,,Core_eudicots/Asterids,Asterales,Flaveria_palmeri,35879
RZSW,GFVW,AQZD,,,,,Core_eudicots/Asterids,Asterales,Flaveria_pringlei,4226
HXDV,LYPZ,JZHZ,,,,,Core_eudicots/Asterids,Asterales,Flaveria_pubescens,35880
UYED,,,,,,,Core_eudicots/Asterids,Asterales,Flaveria_sonorensis,343904
HRVY,ZCUA,RLCS,,,,,Core_eudicots/Asterids,Asterales,Flaveria_trinervia,4227
HXCD,,,,,,,Core_eudicots/Asterids,Asterales,Flaveria_vaginata,243343
UEVI,,,,,,,Acrogymnospermae,Pinales,Fokienia_hodginsii,89191
DHWX,,,,,,,Bryophytes,Hypnales,Fontinalis_antipyretica,67435
UEEN,,,,,,,Core_eudicots/Asterids,Lamiales,Forestiera_segregata,126416
YSRZ,,,,,,,Core_eudicots/Asterids,Ericales,Fouquieria_macdougalii,98238
,,,,,,Fvesca_v4.0.a2,Core_eudicots/Rosids,Fabales,Fragaria_vesca,
HDWF,,,,,,,Core_eudicots/Rosids,Geraniales,Francoa_appendiculata,70269
WPYJ,,,,,,,Eudicots,Caryophyllales,Frankenia_laevis,122303
DGXS,,,,,,,Monocots/Commelinids,Pandanales,Freycinetia_multiflora,244028
VFIV,,,,,,,Chlorophyta_algae,Chaetophorales,Fritschiella_tuberosa,56004
TGKW,,,,,,,Liverworts,Porellales,Frullania_sp,95763
XWHK,,,,,,,Bryophytes,Bryales,Funaria,99387
ADHK,UFHF,,,,,,Core_eudicots/Asterids,Ericales,Galax_urceolata,55362
WQRD,,,,,,,Core_eudicots/Asterids,Gentianales,Galium_boreale,35896
XPBC,,,,,,,Core_eudicots/Rosids,Malpighiales,Galphimia_gracilis,112833
OSIP,,,,,,,Core_eudicots/Rosids,Malpighiales,Garcinia_livingstonei,469932
FWCQ,,,,,,,Core_eudicots/Rosids,Malpighiales,Garcinia_oblongiflolia,1009475
HGSM,,,,,,,Core_eudicots/Asterids,Gentianales,Gelsemium_sempervirens,28542
PFUD,,,,,,,Chlorophyta_algae,Chlorellales,Geminella_sp,163308
ECTD,,,,,,,Core_eudicots/Asterids,Gentianales,Gentiana_acaulis,49933
VKGP,,,,,,,Core_eudicots/Rosids,Geraniales,Geranium_carolinianum,554690
YGCX,,,,,,,Core_eudicots/Rosids,Geraniales,Geranium_maculatum,1663611
DHAW,,,,,,,Core_eudicots/Rosids,Rosales,Geum_quellyon,1799579
SGTW,,,,,,,Acrogymnospermae,Ginkgoales,Ginkgo_biloba,3311
POOW,,,,,,,Glaucocystales_algae,Glaucocystales,Glaucocystis_nostochinearum,2044895
RSOF,,,,,,,Rhodophyta_algae,Glaucosphaerales,Glaucosphaera_vacuolata,38265
VHZV,,,,,,,Core_eudicots/Rosids,Fabales,Gleditsia_sinensis,66096
GEHT,,,,,,,Core_eudicots/Rosids,Fabales,Gleditsia_triacanthos,54874
PQED,,,,,,,Gloeochaetales_algae,Gloeochaetales,Gloeochaete_wittrockiana,38269
SBLT,,,,,,,Rhodophyta_algae,Gigartinales,Gloeopeltis_furcata,42017
GDKK,,,,,,,Monocots/Commelinids,Liliales,Gloriosa_superba,41220
,,,,,,Gmax_Wm82.a4.v1,Core_eudicots/Rosids,Fabales,Glycine_max,
AKRH,ZUQW,TJMB,RIDD,PFSA,OAQS,Gsoja_v1.1,Core_eudicots/Rosids,Fabales,Glycine_soja,3848
PEZP,,,,,,,Core_eudicots/Rosids,Fabales,Glycyrrhiza_glabra,49827
JTQQ,,,,,,,Core_eudicots/Rosids,Fabales,Glycyrrhiza_lepidota,47080
OXGJ,,,,,,,Acrogymnospermae,Pinales,Glyptostrobus_pensilis,28978
GTHK,,,,,,,Acrogymnospermae,Gnetales,Gnetum_montanum,3381
BZSH,,,,,,,Chlorophyta_algae,Chlamydomonadales,Golenkinia_longispicula,204992
MAQO,,,,,,,Magnoliids,Laurales,Gomortega_keule,63806
VLNB,,,,,,,Core_eudicots/Rosids,Fabales,Gompholobium_polymorphum,1799580
KEYW,,,,,,,Charophyta_algae,Desmidiales,Gonatozygon_kinahanii,227148
KUJU,,,,,,,Chlorophyta_algae,Chlamydomonadales,Gonium_pectorale,33097
VTUS,,,,,,,Monocots/Commelinids,Asparagales,Goodyera_pubescens,78780
,,,,,,Gbarbadense_v1.1,Core_eudicots/Rosids,Malvales,Gossypium_barbadense,
,,,,,,Gdarwinii_v1.1,Core_eudicots/Rosids,Malvales,Gossypium_darwinii,
,,,,,,Ghirsutum_v2.1,Core_eudicots/Rosids,Malvales,Gossypium_hirsutum,
,,,,,,Gmustelinum_v1.1,Core_eudicots/Rosids,Malvales,Gossypium_mustelinum,
,,,,,,Graimondii_v2.1,Core_eudicots/Rosids,Malvales,Gossypium_raimondii,
,,,,,,Gtomentosum_v1.1,Core_eudicots/Rosids,Malvales,Gossypium_tomentosum,
VNAL,,,,,,,Rhodophyta_algae,Gracilariales,Gracilaria_asiatica,2608709
LJPN,,,,,,,Rhodophyta_algae,Gracilariales,Gracilaria_blodgettii,203266
FTRP,,,,,,,Rhodophyta_algae,Gracilariales,Gracilaria_chouae,1172980
IKWM,,,,,,,Rhodophyta_algae,Gracilariales,Gracilaria_lemaneiformi,2782
ZJOJ,,,,,,,Rhodophyta_algae,Halymeniales,Grateloupia_filicina,31455
IKIZ,,,,,,,Rhodophyta_algae,Halymeniales,Grateloupia_livida,118374
URSB,,,,,,,Rhodophyta_algae,Halymeniales,Grateloupia_turuturu,118375
GRRW,,,,,,,Eudicots,Proteales,Grevillea_robusta,105748
FONV,,,,,,,Core_eudicots/Rosids,Geraniales,Greyia_sutherlandii,1167264
MVSE,,,,,,,Core_eudicots/Asterids,Apiales,Griselinia_littoralis,86852
QIKZ,,,,,,,Core_eudicots/Asterids,Apiales,Griselinia_racemosa,140583
XMQO,,,,,,,Eudicots,Gunnerales,Gunnera_manicata,24957
HEGQ,,,,,,,Leptosporangiate_Ferns,Polypodiales,Gymnocarpium_dryopteris,32116
QZXQ,,,,,,,Core_eudicots/Rosids,Fabales,Gymnocladus_dioicus,53883
CKXF,,,,,,,Rhodophyta_algae,Gigartinales,Gymnogongrus_ftabelliformis,38507
BSVG,,,,,,,Magnoliids,Laurales,Gyrocarpus_americanus,63807
UAXP,,,,,,,Core_eudicots/Rosids,Brassicales,Gyrostemon_ramulosus,1664126
LELS,,,,,,,Monocots/Commelinids,Asparagales,Haemaria_discolor,60011
ODXI,AGIO,,,,,,Chlorophyta_algae,Chlamydomonadales,Haematococcus_pluvialis,44745
FXHG,,,,,,,Chlorophyta_algae,Chlamydomonadales,Hafniomonas_reticulata,51322
SIIK,,,,,,,Eudicots,Proteales,Hakea_drupacea,1136190
OBOJ,RQUG,REOF,,,,,Eudicots,Proteales,Hakea_prostrata,1136207
OWFC,,,,,,,Acrogymnospermae,Pinales,Halocarpus_bidwillii,120591
ALZF,,,,,,,Chlorophyta_algae,Chlorocystidales,Halochlorococcum_marinum,1799581
DMKC,YKQR,YHXT,,,,,Core_eudicots,Saxifragales,Hamamelis_virginiana,4397
EITK,SUVN,JBYE,,,,,Core_eudicots/Asterids,Apiales,Hedera_helix,4052
YWNF,,,,,,,Bryophytes,Hedwigiales,Hedwigia_ciliata,52988
DUNJ,,,,,,,Core_eudicots/Asterids,Asterales,Helenium_autumnale,138408
,,,,,,Hannuus_r1.2,Core_eudicots/Asterids,Asterales,Helianthus_annuus,
AJAU,,,,,,,Chlorophyta_algae,Ulotrichales,Helicodictyon_planctonicum,138173
KNKV,XHHU,TNWF,,,,,Monocots/Commelinids,Zingiberales,Heliconia_sp,4653
EIGQ,XVRU,VJSJ,RGMN,,,,Core_eudicots/Asterids,Boraginales,Heliotropium_calcicola,1799583
OUER,,,,,,,Core_eudicots/Asterids,Boraginales,Heliotropium_convolvulaceum,244097
IPPG,XKVX,OEKO,,,,,Core_eudicots/Asterids,Boraginales,Heliotropium_filiforme,1475407
ABEH,,,,,,,Core_eudicots/Asterids,Boraginales,Heliotropium_greggii,1799584
NIGS,,,,,,,Core_eudicots/Asterids,Boraginales,Heliotropium_karwinsky,1799585
MZOB,,,,,,,Core_eudicots/Asterids,Boraginales,Heliotropium_mendocinum,168351
IDGE,,,,,,,Core_eudicots/Asterids,Boraginales,Heliotropium_racemosum,1799586
DIHD,,,,,,,Core_eudicots/Asterids,Boraginales,Heliotropium_tenellum,1799587
JWEY,,,,,,,Core_eudicots/Asterids,Boraginales,Heliotropium_tenuifolium,
CSWE,MDJK,IWJG,,,,,Core_eudicots/Asterids,Boraginales,Heliotropium_texanum,1799588
OOSO,,,,,,,Monocots/Commelinids,Liliales,Helonias_bullata,50364
QACK,,,,,,,Core_eudicots/Asterids,Aquifoliales,Helwingia_japonica,16915
JHUL,,,,,,,Monocots/Commelinids,Asparagales,Hemerocallis_sp,16107
MJMQ,,,,,,,Cryptomonadales_algae,Cryptomonadales,Hemiselmis_virescens,77927
CWYJ,,,,,,,Core_eudicots/Asterids,Apiales,Heracleum_lanatum,40918
CMCY,,,,,,,Monocots/Commelinids,Asparagales,Hesperaloe_parviflora,39542
IRYH,,,,,,,Chlorophyta_algae,Chlamydomonadales,Heterochlamydomonas_inaequalis,179866
YSBD,,,,,,,Rhodophyta_algae,Ceramiales,Heterosiphonia_pulchra,189631
ERIA,,,,,,,Core_eudicots,Saxifragales,Heuchera_sanguinea,43368
OLXF,,,,,,,Core_eudicots/Rosids,Malvales,Hibiscus_cannabinus,229543
SFKQ,,,,,,,Eudicots,Caryophyllales,Hilleria_latifolia,169266
LDRY,,,,,,,Ochrophyta_algae,Fucales,Hizikia_fusifrome,590727
ZSAB,,,,,,,Core_eudicots/Rosids,Malvales,Hoheria_angustifolia,288271
JGYZ,,,,,,,Core_eudicots/Asterids,Gentianales,Holarrhena_pubescens,69381
OCZL,,,,,,,Leptosporangiate_Ferns,Polypodiales,Homalosorus_pycnocarpos,86699
,,,,,,Hvulgare_r1,Monocots/Commelinids,Poales,Hordeum_vulgare,
ISGT,,,,,,,Protist,Philasterida,Hormidiella_sp,2047667
CSSK,,,,,,,Magnoliids,Piperales,Houttuynia_cordata,16752
AQGE,,,,,,,Core_eudicots/Rosids,Rosales,Humulus_lupulus,3486
GKAG,,,,,,,Lycophytes,Lycopodiales,Huperzia_lucidula,37429
CBAE,,,,,,,Lycophytes,Lycopodiales,Huperzia_myrisinites,1799590
GTUO,YHZW,NYBX,,,,,Lycophytes,Lycopodiales,Huperzia_selago,70001
GAON,,,,,,,Lycophytes,Lycopodiales,Huperzia_squarrosa,73615
ZETY,,,,,,Hquercifolia_v1.1,Core_eudicots/Asterids,Cornales,Hydrangea_quercifolia,60124
VGHH,,,,,,,Eudicots,Ranunculales,Hydrastis_canadensis,13569
OINM,,,,,,,Core_eudicots/Asterids,Apiales,Hydrocotyle_umbellata,1475409
QIAD,,,,,,,Leptosporangiate_Ferns,Hymenophyllales,Hymenophyllum_bivalve,638557
NMGG,,,,,,,Eudicots,Ranunculales,Hypecoum_procumbens,391933
BNDE,,,,,,,Core_eudicots/Rosids,Malpighiales,Hypericum_perforatum,65561
LNSF,,,,,,,Bryophytes,Hypnales,Hypnum_subimponens,1671329
,,,,,,Iamara_v1.1,Core_eudicots/Rosids,Brassicales,Iberis_amara,
WPHN,,,,,,,Magnoliids,Laurales,Idiospermum_australiense,13573
KADG,,,,,,,Chlorophyta_algae,Ignatiales,Ignatius_tetrasporus,231078
SXML,,,,,,,Core_eudicots/Asterids,Aquifoliales,Ilex_paraguariensis,185542
ASMV,,,,,,,Core_eudicots/Asterids,Aquifoliales,Ilex_vomitoria,4297
VZCI,,,,,,,Basal_angiosperms,Austrobaileyales,Illicium_floridanum,13098
ROAP,,,,,,,Basal_angiosperms,Austrobaileyales,Illicium_parviflorum,13099
JEXA,,,,,,,Core_eudicots/Asterids,Ericales,Impatiens_balsamifera,63779
FPCO,,,,,,,Charophyta_algae,Klebsormidiales,Interfilum_paradoxum,519231
AFQQ,,,,,,,Core_eudicots/Asterids,Asterales,Inula_helenium,55635
ERWT,,,,,,,Core_eudicots/Asterids,Solanales,Ipomoea_coccinea,28523
QSLH,,,,,,,Core_eudicots/Asterids,Solanales,Ipomoea_hederacea,43178
OQBM,,,,,,,Core_eudicots/Asterids,Solanales,Ipomoea_indica,264526
NAUM,,,,,,,Core_eudicots/Asterids,Solanales,Ipomoea_lindheimeri,89649
IZNU,,,,,,,Core_eudicots/Asterids,Solanales,Ipomoea_lobata,89650
NHAG,,,,,,,Core_eudicots/Asterids,Solanales,Ipomoea_nil,35883
EMBR,,,,,,,Core_eudicots/Asterids,Solanales,Ipomoea_pubescens,264533
SDXI,VXKB,,,,,,Core_eudicots/Asterids,Solanales,Ipomoea_purpurea,4121
ALUC,,,,,,,Core_eudicots/Asterids,Solanales,Ipomoea_quamoclit,89660
,,,,,,Itinctoria_v1.1,Core_eudicots/Rosids,Brassicales,Isatis_tinctoria,
APTP,,,,,,,Ochrophyta_algae,Ectocarpales,Ishige_okamurai,233772
BAJW,,,,,,,Outgroup,Haptophyceae,Isochrysis_sp,40639
PYHZ,,,,,,,Lycophytes,Isoetales,Isoetes_sp,
PKOX,,,,,,,Lycophytes,Isoetales,Isoetes_tegetiformans,264945
UWFU,,,,,,,Core_eudicots,Saxifragales,Itea_virginica,23081
PTFA,,,,,,,Core_eudicots/Asterids,Ericales,Jacquinia_sp,85894
WTDE,,,,,,,Monocots/Commelinids,Asparagales,Johnsonia_pubescens,59105
WXNT,,,,,,Jascendens_v1.1,Monocots/Commelinids,Poales,Joinvillea_ascendens,38723
DXQW,,,,,,,Core_eudicots/Rosids,Fagales,Juglans_nigra,16719
CIEA,,,,,,,Monocots/Commelinids,Poales,Juncus_inflexus,318445
XMGP,,,,,,,Acrogymnospermae,Pinales,Juniperus_scopulorum,466205
NWMY,,,,,,,Basal_angiosperms,Austrobaileyales,Kadsura_heteroclite,124781
DRIL,,,,,,,Core_eudicots,Saxifragales,Kalanchoe_crenato,23013
,,,,,,Kfedtschenkoi_v1.1,Core_eudicots,Saxifragales,Kalanchoe_fedtschenkoi,
,,,,,,Klaxiflora_v1.1,Core_eudicots,Saxifragales,Kalanchoe_laxiflora,
KTWL,,,,,,,Core_eudicots/Asterids,Solanales,Kaliphora_madagascariensis,125030
IHJY,,,,,,,Rhodophyta_algae,Gigartinales,Kappaphycus_alvarezii,38544
TJQY,,,,,,,Core_eudicots/Rosids,Rosales,Kerria_japonica,120385
JUWL,,,,,,,Acrogymnospermae,Pinales,Keteleeria_evelyniana,123598
QKEI,XAYK,SVQC,,,,,Core_eudicots/Asterids,Lamiales,Kigelia_africana,70070
BCAA,,,,,,,Core_eudicots/Rosids,Sapindales,Kirkia_wilmsii,43703
RAPY,,,,,,,Ochrophyta_algae,Laminariales,Kjellmaniella_crassifolia,416830
FQLP,,,,,,,Charophyta_algae,Klebsormidiales,Klebsormidium_subtile,937591
WGET,,,,,,,Eudicots,Caryophyllales,Kochia_scoparia,83154
JOIS,,,,,,,Core_eudicots/Rosids,Brassicales,Koeberlinia_spinosa,28533
ZHMB,,,,,,,Core_eudicots/Rosids,Zygophyllales,Krameria_lanceolata,66689
MMJI,ZGDS,RFSD,,,,,Core_eudicots/Asterids,Asterales,Lactuca_graminifolia,883015
,,,,,,Lsativa_V8,Core_eudicots/Asterids,Asterales,Lactuca_sativa,
ZQWM,,,,,,,Acrogymnospermae,Pinales,Lagarostrobos_franklinii,56892
RJNQ,,,,,,,Core_eudicots/Rosids,Myrtales,Lagerstroemia_indica,141186
OGZM,QDTV,,,,,,Laminariales_algae,Laminariales,Laminaria_japonica,88149
PSHB,,,,,,,Core_eudicots/Asterids,Lamiales,Lantana_camara,126435
WVWN,,,,,,,Acrogymnospermae,Pinales,Larix_speciosa,193047
UDUT,,,,,,,Core_eudicots/Rosids,Zygophyllales,Larrea_tridentata,66636
KNMB,,,,,,,Core_eudicots/Rosids,Fabales,Lathyrus_sativus,3860
WAIL,,,,,,,Magnoliids,Laurales,Laurelia_sempervirens,63809
FYUH,,,,,,,Core_eudicots/Asterids,Lamiales,Lavandula_angustifolia,39329
ANON,,,,,,,Hornworts,Leiosporocerotales,Leiosporoceros_dussii,263836
CHJJ,,,,,,,Liverworts,Porellales,Lejeuneaceae_sp,95763
SMUR,,,,,,,Core_eudicots/Asterids,Boraginales,Lennoa_madreporoides,111108
DOVJ,,,,,,,Core_eudicots/Asterids,Asterales,Leontopodium_alpinum,49078
SNNC,,,,,,,Core_eudicots/Asterids,Lamiales,Leonurus_japonicus,4138
,,,,,,Lsativum_v1.1,Core_eudicots/Rosids,Brassicales,Lepidium_sativum,
WBIB,,,,,,,Monocots/Commelinids,Poales,Lepidosperma_gibsonii,1074902
ZNUM,,,,,,,Chlorophyta_algae,,Leptosira_obovata,53270
VMXJ,,,,,,,Bryophytes,Dicranales,Leucobryum_albidum,175169
RGKI,,,,,,,Bryophytes,Dicranales,Leucobryum_glaucum,94688
ZACW,,,,,,,Bryophytes,Hypnales,Leucodon_sciuroides,94541
WGTU,,,,,,,Leptosporangiate_Ferns,Polypodiales,Leucostegia_immersa,341474
HBUQ,,,,,,,Core_eudicots/Rosids,Malpighiales,Licania_michauxii,163927
MZLD,,,,,,,Core_eudicots/Asterids,Lamiales,Ligustrum_sinense,126438
THEW,,,,,,,Monocots/Commelinids,Liliales,Lilium_sargentiae,82329
CRNC,,,,,,,Core_eudicots/Rosids,Brassicales,Limnanthes_douglasii,28973
WOBD,,,,,,,Eudicots,Caryophyllales,Limonium_spectabile,63099
ZVFS,WUZV,EJCM,,,,philippensis,Core_eudicots/Asterids,Lamiales,Lindenbergia_philippensis,86093
KAYP,,,,,,,Magnoliids,Laurales,Lindera_benzoin,55958
